datetime,parking,pourcentage
2023-11-17T05:16:19,DARCY,50
2023-11-17T05:16:19,DAUPHINE,100
2023-11-17T05:16:19,GRANGIER,51
2023-11-17T05:16:19,MALRAUX,-14
2023-11-17T05:16:19,MONGE,13
2023-11-17T05:16:19,SAINTE-ANNE,76
2023-11-17T05:16:19,TIVOLI,62
2023-11-17T05:16:19,TREMOUILLE,68
2023-11-17T05:43:26,CLEMENCEAU,65
2023-11-17T05:43:26,CONDORCET,62
2023-11-17T05:43:26,DARCY,50
2023-11-17T05:43:26,DAUPHINE,100
2023-11-17T05:43:26,GRANGIER,51
2023-11-17T05:43:26,MALRAUX,-14
2023-11-17T05:43:26,MONGE,13
2023-11-17T05:43:26,SAINTE-ANNE,76
2023-11-17T05:43:26,TIVOLI,62
2023-11-17T05:43:26,TREMOUILLE,69
2023-11-17T06:17:31,CLEMENCEAU,64
2023-11-17T06:17:31,CONDORCET,62
2023-11-17T06:17:31,DARCY,50
2023-11-17T06:17:31,DAUPHINE,100
2023-11-17T06:17:31,GRANGIER,51
2023-11-17T06:17:31,MALRAUX,-14
2023-11-17T06:17:31,MONGE,13
2023-11-17T06:17:31,SAINTE-ANNE,76
2023-11-17T06:17:31,TIVOLI,62
2023-11-17T06:17:31,TREMOUILLE,70
2023-11-17T06:43:17,CLEMENCEAU,64
2023-11-17T06:43:17,CONDORCET,63
2023-11-17T06:43:17,DARCY,50
2023-11-17T06:43:17,DAUPHINE,100
2023-11-17T06:43:17,GRANGIER,52
2023-11-17T06:43:17,MALRAUX,-14
2023-11-17T06:43:17,MONGE,13
2023-11-17T06:43:17,SAINTE-ANNE,76
2023-11-17T06:43:17,TIVOLI,62
2023-11-17T06:43:17,TREMOUILLE,71
2023-11-17T07:16:06,CLEMENCEAU,65
2023-11-17T07:16:06,CONDORCET,64
2023-11-17T07:16:06,DARCY,50
2023-11-17T07:16:06,DAUPHINE,100
2023-11-17T07:16:06,GRANGIER,52
2023-11-17T07:16:06,MALRAUX,-14
2023-11-17T07:16:06,MONGE,14
2023-11-17T07:16:06,SAINTE-ANNE,76
2023-11-17T07:16:06,TIVOLI,61
2023-11-17T07:16:06,TREMOUILLE,73
2023-11-17T07:43:18,CLEMENCEAU,66
2023-11-17T07:43:18,CONDORCET,67
2023-11-17T07:43:18,DARCY,51
2023-11-17T07:43:18,DAUPHINE,100
2023-11-17T07:43:18,GRANGIER,55
2023-11-17T07:43:18,MALRAUX,-15
2023-11-17T07:43:18,MONGE,16
2023-11-17T07:43:18,SAINTE-ANNE,78
2023-11-17T07:43:18,TIVOLI,61
2023-11-17T07:43:18,TREMOUILLE,77
2023-11-17T08:17:25,CLEMENCEAU,68
2023-11-17T08:17:25,CONDORCET,74
2023-11-17T08:17:25,DARCY,54
2023-11-17T08:17:25,DAUPHINE,100
2023-11-17T08:17:25,GRANGIER,69
2023-11-17T08:17:25,MALRAUX,-15
2023-11-17T08:17:25,MONGE,18
2023-11-17T08:17:25,SAINTE-ANNE,81
2023-11-17T08:17:25,TIVOLI,65
2023-11-17T08:17:25,TREMOUILLE,82
2023-11-17T08:43:17,CLEMENCEAU,69
2023-11-17T08:43:17,CONDORCET,79
2023-11-17T08:43:17,DARCY,57
2023-11-17T08:43:17,DAUPHINE,100
2023-11-17T08:43:17,GRANGIER,83
2023-11-17T08:43:17,MALRAUX,-15
2023-11-17T08:43:17,MONGE,19
2023-11-17T08:43:17,SAINTE-ANNE,83
2023-11-17T08:43:17,TIVOLI,64
2023-11-17T08:43:17,TREMOUILLE,88
2023-11-17T09:16:28,CLEMENCEAU,63
2023-11-17T09:16:28,CONDORCET,85
2023-11-17T09:16:28,DARCY,60
2023-11-17T09:16:28,DAUPHINE,100
2023-11-17T09:16:28,GRANGIER,93
2023-11-17T09:16:28,MALRAUX,-15
2023-11-17T09:16:28,MONGE,21
2023-11-17T09:16:28,SAINTE-ANNE,89
2023-11-17T09:16:28,TIVOLI,63
2023-11-17T09:16:28,TREMOUILLE,96
2023-11-17T09:43:30,CLEMENCEAU,63
2023-11-17T09:43:30,CONDORCET,89
2023-11-17T09:43:30,DARCY,62
2023-11-17T09:43:30,DAUPHINE,100
2023-11-17T09:43:30,GRANGIER,91
2023-11-17T09:43:30,MALRAUX,-17
2023-11-17T09:43:30,MONGE,22
2023-11-17T09:43:30,SAINTE-ANNE,91
2023-11-17T09:43:30,TIVOLI,61
2023-11-17T09:43:30,TREMOUILLE,97
2023-11-17T10:16:50,CLEMENCEAU,63
2023-11-17T10:16:50,CONDORCET,90
2023-11-17T10:16:50,DARCY,65
2023-11-17T10:16:50,DAUPHINE,100
2023-11-17T10:16:50,GRANGIER,96
2023-11-17T10:16:50,MALRAUX,-17
2023-11-17T10:16:50,MONGE,22
2023-11-17T10:16:50,SAINTE-ANNE,92
2023-11-17T10:16:50,TIVOLI,61
2023-11-17T10:16:50,TREMOUILLE,98
2023-11-17T10:43:20,CLEMENCEAU,64
2023-11-17T10:43:20,CONDORCET,87
2023-11-17T10:43:20,DARCY,65
2023-11-17T10:43:20,DAUPHINE,100
2023-11-17T10:43:20,GRANGIER,94
2023-11-17T10:43:20,MALRAUX,-19
2023-11-17T10:43:20,MONGE,23
2023-11-17T10:43:20,SAINTE-ANNE,93
2023-11-17T10:43:20,TIVOLI,60
2023-11-17T10:43:20,TREMOUILLE,93
2023-11-17T11:15:45,CLEMENCEAU,62
2023-11-17T11:15:45,CONDORCET,87
2023-11-17T11:15:45,DARCY,59
2023-11-17T11:15:45,DAUPHINE,100
2023-11-17T11:15:45,GRANGIER,88
2023-11-17T11:15:45,MALRAUX,-21
2023-11-17T11:15:45,MONGE,24
2023-11-17T11:15:45,SAINTE-ANNE,95
2023-11-17T11:15:45,TIVOLI,60
2023-11-17T11:15:45,TREMOUILLE,89
2023-11-17T11:43:10,CLEMENCEAU,62
2023-11-17T11:43:10,CONDORCET,89
2023-11-17T11:43:10,DARCY,56
2023-11-17T11:43:10,DAUPHINE,100
2023-11-17T11:43:10,GRANGIER,91
2023-11-17T11:43:10,MALRAUX,-22
2023-11-17T11:43:10,MONGE,24
2023-11-17T11:43:10,SAINTE-ANNE,90
2023-11-17T11:43:10,TIVOLI,61
2023-11-17T11:43:10,TREMOUILLE,89
2023-11-17T12:18:27,CLEMENCEAU,61
2023-11-17T12:18:27,CONDORCET,89
2023-11-17T12:18:27,DARCY,56
2023-11-17T12:18:27,DAUPHINE,100
2023-11-17T12:18:27,GRANGIER,91
2023-11-17T12:18:27,MALRAUX,-22
2023-11-17T12:18:27,MONGE,24
2023-11-17T12:18:27,SAINTE-ANNE,90
2023-11-17T12:18:27,TIVOLI,61
2023-11-17T12:18:27,TREMOUILLE,88
2023-11-17T12:48:55,CLEMENCEAU,61
2023-11-17T12:48:55,CONDORCET,90
2023-11-17T12:48:55,DARCY,55
2023-11-17T12:48:55,DAUPHINE,100
2023-11-17T12:48:55,GRANGIER,86
2023-11-17T12:48:55,MALRAUX,-22
2023-11-17T12:48:55,MONGE,25
2023-11-17T12:48:55,SAINTE-ANNE,92
2023-11-17T12:48:55,TIVOLI,61
2023-11-17T12:48:55,TREMOUILLE,88
2023-11-17T13:17:18,CLEMENCEAU,63
2023-11-17T13:17:18,CONDORCET,89
2023-11-17T13:17:18,DARCY,52
2023-11-17T13:17:18,DAUPHINE,100
2023-11-17T13:17:18,GRANGIER,91
2023-11-17T13:17:18,MALRAUX,-22
2023-11-17T13:17:18,MONGE,24
2023-11-17T13:17:18,SAINTE-ANNE,91
2023-11-17T13:17:18,TIVOLI,61
2023-11-17T13:17:18,TREMOUILLE,86
2023-11-17T13:43:35,CLEMENCEAU,62
2023-11-17T13:43:35,CONDORCET,86
2023-11-17T13:43:35,DARCY,50
2023-11-17T13:43:35,DAUPHINE,100
2023-11-17T13:43:35,GRANGIER,97
2023-11-17T13:43:35,MALRAUX,-22
2023-11-17T13:43:35,MONGE,24
2023-11-17T13:43:35,SAINTE-ANNE,91
2023-11-17T13:43:35,TIVOLI,60
2023-11-17T13:43:35,TREMOUILLE,85
2023-11-17T14:16:11,CLEMENCEAU,62
2023-11-17T14:16:11,CONDORCET,84
2023-11-17T14:16:11,DARCY,49
2023-11-17T14:16:11,DAUPHINE,100
2023-11-17T14:16:11,GRANGIER,94
2023-11-17T14:16:11,MALRAUX,-23
2023-11-17T14:16:11,MONGE,23
2023-11-17T14:16:11,SAINTE-ANNE,91
2023-11-17T14:16:11,TIVOLI,63
2023-11-17T14:16:11,TREMOUILLE,85
2023-11-17T14:43:31,CLEMENCEAU,62
2023-11-17T14:43:31,CONDORCET,82
2023-11-17T14:43:31,DARCY,48
2023-11-17T14:43:31,DAUPHINE,100
2023-11-17T14:43:31,GRANGIER,88
2023-11-17T14:43:31,MALRAUX,-23
2023-11-17T14:43:31,MONGE,21
2023-11-17T14:43:31,SAINTE-ANNE,92
2023-11-17T14:43:31,TIVOLI,63
2023-11-17T14:43:31,TREMOUILLE,84
2023-11-17T15:16:43,CLEMENCEAU,61
2023-11-17T15:16:43,CONDORCET,81
2023-11-17T15:16:43,DARCY,48
2023-11-17T15:16:43,DAUPHINE,100
2023-11-17T15:16:43,GRANGIER,90
2023-11-17T15:16:43,MALRAUX,-25
2023-11-17T15:16:43,MONGE,20
2023-11-17T15:16:43,SAINTE-ANNE,92
2023-11-17T15:16:43,TIVOLI,64
2023-11-17T15:16:43,TREMOUILLE,83
2023-11-17T15:43:20,CLEMENCEAU,61
2023-11-17T15:43:20,CONDORCET,79
2023-11-17T15:43:20,DARCY,44
2023-11-17T15:43:20,DAUPHINE,100
2023-11-17T15:43:20,GRANGIER,89
2023-11-17T15:43:20,MALRAUX,-26
2023-11-17T15:43:20,MONGE,19
2023-11-17T15:43:20,SAINTE-ANNE,88
2023-11-17T15:43:20,TIVOLI,65
2023-11-17T15:43:20,TREMOUILLE,80
2023-11-17T16:18:48,CLEMENCEAU,59
2023-11-17T16:18:48,CONDORCET,77
2023-11-17T16:18:48,DARCY,40
2023-11-17T16:18:48,DAUPHINE,100
2023-11-17T16:18:48,GRANGIER,85
2023-11-17T16:18:48,MALRAUX,-28
2023-11-17T16:18:48,MONGE,19
2023-11-17T16:18:48,SAINTE-ANNE,85
2023-11-17T16:18:48,TIVOLI,66
2023-11-17T16:18:48,TREMOUILLE,79
2023-11-17T16:44:46,CLEMENCEAU,58
2023-11-17T16:44:46,CONDORCET,78
2023-11-17T16:44:46,DARCY,36
2023-11-17T16:44:46,DAUPHINE,100
2023-11-17T16:44:46,GRANGIER,81
2023-11-17T16:44:46,MALRAUX,-29
2023-11-17T16:44:46,MONGE,19
2023-11-17T16:44:46,SAINTE-ANNE,84
2023-11-17T16:44:46,TIVOLI,66
2023-11-17T16:44:46,TREMOUILLE,79
2023-11-17T17:16:15,CLEMENCEAU,57
2023-11-17T17:16:15,CONDORCET,76
2023-11-17T17:16:15,DARCY,30
2023-11-17T17:16:15,DAUPHINE,100
2023-11-17T17:16:15,GRANGIER,69
2023-11-17T17:16:15,MALRAUX,-30
2023-11-17T17:16:15,MONGE,18
2023-11-17T17:16:15,SAINTE-ANNE,82
2023-11-17T17:16:15,TIVOLI,64
2023-11-17T17:16:15,TREMOUILLE,76
2023-11-17T17:43:15,CLEMENCEAU,57
2023-11-17T17:43:15,CONDORCET,76
2023-11-17T17:43:15,DARCY,26
2023-11-17T17:43:15,DAUPHINE,100
2023-11-17T17:43:15,GRANGIER,63
2023-11-17T17:43:15,MALRAUX,-30
2023-11-17T17:43:15,MONGE,19
2023-11-17T17:43:15,SAINTE-ANNE,80
2023-11-17T17:43:15,TIVOLI,65
2023-11-17T17:43:15,TREMOUILLE,73
2023-11-17T18:17:22,CLEMENCEAU,56
2023-11-17T18:17:22,CONDORCET,76
2023-11-17T18:17:22,DARCY,23
2023-11-17T18:17:22,DAUPHINE,100
2023-11-17T18:17:22,GRANGIER,59
2023-11-17T18:17:22,MALRAUX,-31
2023-11-17T18:17:22,MONGE,19
2023-11-17T18:17:22,SAINTE-ANNE,79
2023-11-17T18:17:22,TIVOLI,67
2023-11-17T18:17:22,TREMOUILLE,72
2023-11-17T18:43:10,CLEMENCEAU,57
2023-11-17T18:43:10,CONDORCET,79
2023-11-17T18:43:10,DARCY,23
2023-11-17T18:43:10,DAUPHINE,100
2023-11-17T18:43:10,GRANGIER,58
2023-11-17T18:43:10,MALRAUX,-31
2023-11-17T18:43:10,MONGE,20
2023-11-17T18:43:10,SAINTE-ANNE,81
2023-11-17T18:43:10,TIVOLI,74
2023-11-17T18:43:10,TREMOUILLE,73
2023-11-17T19:15:26,CLEMENCEAU,57
2023-11-17T19:15:26,CONDORCET,86
2023-11-17T19:15:26,DARCY,25
2023-11-17T19:15:26,DAUPHINE,100
2023-11-17T19:15:26,GRANGIER,60
2023-11-17T19:15:26,MALRAUX,-31
2023-11-17T19:15:26,MONGE,22
2023-11-17T19:15:26,SAINTE-ANNE,84
2023-11-17T19:15:26,TIVOLI,78
2023-11-17T19:15:26,TREMOUILLE,77
2023-11-17T19:43:16,CLEMENCEAU,57
2023-11-17T19:43:16,CONDORCET,88
2023-11-17T19:43:16,DARCY,27
2023-11-17T19:43:16,DAUPHINE,100
2023-11-17T19:43:16,GRANGIER,60
2023-11-17T19:43:16,MALRAUX,-30
2023-11-17T19:43:16,MONGE,22
2023-11-17T19:43:16,SAINTE-ANNE,85
2023-11-17T19:43:16,TIVOLI,79
2023-11-17T19:43:16,TREMOUILLE,80
2023-11-17T20:16:47,CLEMENCEAU,57
2023-11-17T20:16:47,CONDORCET,93
2023-11-17T20:16:47,DARCY,27
2023-11-17T20:16:47,DAUPHINE,100
2023-11-17T20:16:47,GRANGIER,60
2023-11-17T20:16:47,MALRAUX,-30
2023-11-17T20:16:47,MONGE,21
2023-11-17T20:16:47,SAINTE-ANNE,85
2023-11-17T20:16:47,TIVOLI,82
2023-11-17T20:16:47,TREMOUILLE,81
2023-11-17T20:43:16,CLEMENCEAU,57
2023-11-17T20:43:16,CONDORCET,94
2023-11-17T20:43:16,DARCY,26
2023-11-17T20:43:16,DAUPHINE,100
2023-11-17T20:43:16,GRANGIER,60
2023-11-17T20:43:16,MALRAUX,-30
2023-11-17T20:43:16,MONGE,20
2023-11-17T20:43:16,SAINTE-ANNE,86
2023-11-17T20:43:16,TIVOLI,84
2023-11-17T20:43:16,TREMOUILLE,82
2023-11-17T21:16:15,CLEMENCEAU,57
2023-11-17T21:16:15,CONDORCET,93
2023-11-17T21:16:15,DARCY,61
2023-11-17T21:16:15,DAUPHINE,100
2023-11-17T21:16:15,GRANGIER,59
2023-11-17T21:16:15,MALRAUX,-31
2023-11-17T21:16:15,MONGE,19
2023-11-17T21:16:15,SAINTE-ANNE,85
2023-11-17T21:16:15,TIVOLI,82
2023-11-17T21:16:15,TREMOUILLE,82
2023-11-17T21:43:27,CLEMENCEAU,58
2023-11-17T21:43:27,CONDORCET,90
2023-11-17T21:43:27,DARCY,60
2023-11-17T21:43:27,DAUPHINE,100
2023-11-17T21:43:27,GRANGIER,57
2023-11-17T21:43:27,MALRAUX,-31
2023-11-17T21:43:27,MONGE,18
2023-11-17T21:43:27,SAINTE-ANNE,84
2023-11-17T21:43:27,TIVOLI,81
2023-11-17T21:43:27,TREMOUILLE,80
2023-11-17T22:16:21,CLEMENCEAU,58
2023-11-17T22:16:21,CONDORCET,83
2023-11-17T22:16:21,DARCY,57
2023-11-17T22:16:21,DAUPHINE,100
2023-11-17T22:16:21,GRANGIER,54
2023-11-17T22:16:21,MALRAUX,-31
2023-11-17T22:16:21,MONGE,16
2023-11-17T22:16:21,SAINTE-ANNE,82
2023-11-17T22:16:21,TIVOLI,81
2023-11-17T22:16:21,TREMOUILLE,80
2023-11-17T22:43:24,CLEMENCEAU,58
2023-11-17T22:43:24,CONDORCET,82
2023-11-17T22:43:24,DARCY,54
2023-11-17T22:43:24,DAUPHINE,100
2023-11-17T22:43:24,GRANGIER,53
2023-11-17T22:43:24,MALRAUX,-31
2023-11-17T22:43:24,MONGE,15
2023-11-17T22:43:24,SAINTE-ANNE,80
2023-11-17T22:43:24,TIVOLI,80
2023-11-17T22:43:24,TREMOUILLE,78
2023-11-17T23:16:22,CLEMENCEAU,58
2023-11-17T23:16:22,CONDORCET,77
2023-11-17T23:16:22,DARCY,53
2023-11-17T23:16:22,DAUPHINE,100
2023-11-17T23:16:22,GRANGIER,51
2023-11-17T23:16:22,MALRAUX,-31
2023-11-17T23:16:22,MONGE,14
2023-11-17T23:16:22,SAINTE-ANNE,79
2023-11-17T23:16:22,TIVOLI,70
2023-11-17T23:16:22,TREMOUILLE,77
2023-11-17T23:43:18,CLEMENCEAU,58
2023-11-17T23:43:18,CONDORCET,75
2023-11-17T23:43:18,DARCY,51
2023-11-17T23:43:18,DAUPHINE,100
2023-11-17T23:43:18,GRANGIER,50
2023-11-17T23:43:18,MALRAUX,-31
2023-11-17T23:43:18,MONGE,14
2023-11-17T23:43:18,SAINTE-ANNE,78
2023-11-17T23:43:18,TIVOLI,70
2023-11-17T23:43:18,TREMOUILLE,77
2023-11-18T00:24:02,CLEMENCEAU,58
2023-11-18T00:24:02,CONDORCET,73
2023-11-18T00:24:02,DARCY,51
2023-11-18T00:24:02,DAUPHINE,100
2023-11-18T00:24:02,GRANGIER,49
2023-11-18T00:24:02,MALRAUX,-31
2023-11-18T00:24:02,MONGE,12
2023-11-18T00:24:02,SAINTE-ANNE,77
2023-11-18T00:24:02,TIVOLI,68
2023-11-18T00:24:02,TREMOUILLE,76
2023-11-18T01:02:18,CLEMENCEAU,58
2023-11-18T01:02:18,CONDORCET,71
2023-11-18T01:02:18,DARCY,51
2023-11-18T01:02:18,DAUPHINE,100
2023-11-18T01:02:18,GRANGIER,47
2023-11-18T01:02:18,MALRAUX,-31
2023-11-18T01:02:18,MONGE,12
2023-11-18T01:02:18,SAINTE-ANNE,76
2023-11-18T01:02:18,TIVOLI,68
2023-11-18T01:02:18,TREMOUILLE,74
2023-11-18T01:34:07,CLEMENCEAU,58
2023-11-18T01:34:07,CONDORCET,69
2023-11-18T01:34:07,DARCY,51
2023-11-18T01:34:07,DAUPHINE,100
2023-11-18T01:34:07,GRANGIER,47
2023-11-18T01:34:07,MALRAUX,-31
2023-11-18T01:34:07,MONGE,12
2023-11-18T01:34:07,SAINTE-ANNE,76
2023-11-18T01:34:07,TIVOLI,68
2023-11-18T01:34:07,TREMOUILLE,74
2023-11-18T01:59:11,CLEMENCEAU,58
2023-11-18T01:59:11,CONDORCET,68
2023-11-18T01:59:11,DARCY,51
2023-11-18T01:59:11,DAUPHINE,100
2023-11-18T01:59:11,GRANGIER,47
2023-11-18T01:59:11,MALRAUX,-31
2023-11-18T01:59:11,MONGE,12
2023-11-18T01:59:11,SAINTE-ANNE,76
2023-11-18T01:59:11,TIVOLI,66
2023-11-18T01:59:11,TREMOUILLE,73
2023-11-18T02:19:25,CLEMENCEAU,58
2023-11-18T02:19:25,CONDORCET,67
2023-11-18T02:19:25,DARCY,51
2023-11-18T02:19:25,DAUPHINE,100
2023-11-18T02:19:25,GRANGIER,47
2023-11-18T02:19:25,MALRAUX,-31
2023-11-18T02:19:25,MONGE,12
2023-11-18T02:19:25,SAINTE-ANNE,76
2023-11-18T02:19:25,TIVOLI,65
2023-11-18T02:19:25,TREMOUILLE,73
2023-11-18T02:43:10,CLEMENCEAU,58
2023-11-18T02:43:10,CONDORCET,68
2023-11-18T02:43:10,DARCY,51
2023-11-18T02:43:10,DAUPHINE,100
2023-11-18T02:43:10,GRANGIER,47
2023-11-18T02:43:10,MALRAUX,-31
2023-11-18T02:43:10,MONGE,12
2023-11-18T02:43:10,SAINTE-ANNE,76
2023-11-18T02:43:10,TIVOLI,65
2023-11-18T02:43:10,TREMOUILLE,73
2023-11-18T03:16:30,CLEMENCEAU,58
2023-11-18T03:16:30,CONDORCET,67
2023-11-18T03:16:30,DARCY,51
2023-11-18T03:16:30,DAUPHINE,100
2023-11-18T03:16:30,GRANGIER,47
2023-11-18T03:16:30,MALRAUX,-31
2023-11-18T03:16:30,MONGE,12
2023-11-18T03:16:30,SAINTE-ANNE,76
2023-11-18T03:16:30,TIVOLI,65
2023-11-18T03:16:30,TREMOUILLE,73
2023-11-18T03:43:20,CLEMENCEAU,58
2023-11-18T03:43:20,CONDORCET,67
2023-11-18T03:43:20,DARCY,51
2023-11-18T03:43:20,DAUPHINE,100
2023-11-18T03:43:20,GRANGIER,46
2023-11-18T03:43:20,MALRAUX,-31
2023-11-18T03:43:20,MONGE,12
2023-11-18T03:43:20,SAINTE-ANNE,75
2023-11-18T03:43:20,TIVOLI,65
2023-11-18T03:43:20,TREMOUILLE,73
2023-11-18T04:16:59,CLEMENCEAU,58
2023-11-18T04:16:59,CONDORCET,67
2023-11-18T04:16:59,DARCY,51
2023-11-18T04:16:59,DAUPHINE,100
2023-11-18T04:16:59,GRANGIER,47
2023-11-18T04:16:59,MALRAUX,-31
2023-11-18T04:16:59,MONGE,12
2023-11-18T04:16:59,SAINTE-ANNE,75
2023-11-18T04:16:59,TIVOLI,64
2023-11-18T04:16:59,TREMOUILLE,74
2023-11-18T04:43:09,CLEMENCEAU,58
2023-11-18T04:43:09,CONDORCET,67
2023-11-18T04:43:09,DARCY,51
2023-11-18T04:43:09,DAUPHINE,100
2023-11-18T04:43:09,GRANGIER,47
2023-11-18T04:43:09,MALRAUX,-31
2023-11-18T04:43:09,MONGE,12
2023-11-18T04:43:09,SAINTE-ANNE,75
2023-11-18T04:43:09,TIVOLI,64
2023-11-18T04:43:09,TREMOUILLE,74
2023-11-18T05:16:10,CLEMENCEAU,58
2023-11-18T05:16:10,CONDORCET,67
2023-11-18T05:16:10,DARCY,51
2023-11-18T05:16:10,DAUPHINE,100
2023-11-18T05:16:10,GRANGIER,47
2023-11-18T05:16:10,MALRAUX,-31
2023-11-18T05:16:10,MONGE,12
2023-11-18T05:16:10,SAINTE-ANNE,75
2023-11-18T05:16:10,TIVOLI,64
2023-11-18T05:16:10,TREMOUILLE,74
2023-11-18T05:43:22,CLEMENCEAU,58
2023-11-18T05:43:22,CONDORCET,67
2023-11-18T05:43:22,DARCY,51
2023-11-18T05:43:22,DAUPHINE,100
2023-11-18T05:43:22,GRANGIER,47
2023-11-18T05:43:22,MALRAUX,-31
2023-11-18T05:43:22,MONGE,12
2023-11-18T05:43:22,SAINTE-ANNE,75
2023-11-18T05:43:22,TIVOLI,64
2023-11-18T05:43:22,TREMOUILLE,75
2023-11-18T06:17:08,CLEMENCEAU,58
2023-11-18T06:17:08,CONDORCET,67
2023-11-18T06:17:08,DARCY,51
2023-11-18T06:17:08,DAUPHINE,100
2023-11-18T06:17:08,GRANGIER,47
2023-11-18T06:17:08,MALRAUX,-31
2023-11-18T06:17:08,MONGE,12
2023-11-18T06:17:08,SAINTE-ANNE,75
2023-11-18T06:17:08,TIVOLI,64
2023-11-18T06:17:08,TREMOUILLE,76
2023-11-18T06:43:10,CLEMENCEAU,58
2023-11-18T06:43:10,CONDORCET,66
2023-11-18T06:43:10,DARCY,51
2023-11-18T06:43:10,DAUPHINE,100
2023-11-18T06:43:10,GRANGIER,49
2023-11-18T06:43:10,MALRAUX,-31
2023-11-18T06:43:10,MONGE,12
2023-11-18T06:43:10,SAINTE-ANNE,75
2023-11-18T06:43:10,TIVOLI,64
2023-11-18T06:43:10,TREMOUILLE,77
2023-11-18T07:15:44,CLEMENCEAU,57
2023-11-18T07:15:44,CONDORCET,67
2023-11-18T07:15:44,DARCY,51
2023-11-18T07:15:44,DAUPHINE,100
2023-11-18T07:15:44,GRANGIER,50
2023-11-18T07:15:44,MALRAUX,-31
2023-11-18T07:15:44,MONGE,13
2023-11-18T07:15:44,SAINTE-ANNE,75
2023-11-18T07:15:44,TIVOLI,65
2023-11-18T07:15:44,TREMOUILLE,80
2023-11-18T07:43:26,CLEMENCEAU,58
2023-11-18T07:43:26,CONDORCET,70
2023-11-18T07:43:26,DARCY,52
2023-11-18T07:43:26,DAUPHINE,100
2023-11-18T07:43:26,GRANGIER,52
2023-11-18T07:43:26,MALRAUX,-31
2023-11-18T07:43:26,MONGE,13
2023-11-18T07:43:26,SAINTE-ANNE,75
2023-11-18T07:43:26,TIVOLI,67
2023-11-18T07:43:26,TREMOUILLE,81
2023-11-18T08:16:59,CLEMENCEAU,57
2023-11-18T08:16:59,CONDORCET,73
2023-11-18T08:16:59,DARCY,54
2023-11-18T08:16:59,DAUPHINE,100
2023-11-18T08:16:59,GRANGIER,65
2023-11-18T08:16:59,MALRAUX,-31
2023-11-18T08:16:59,MONGE,14
2023-11-18T08:16:59,SAINTE-ANNE,76
2023-11-18T08:16:59,TIVOLI,69
2023-11-18T08:16:59,TREMOUILLE,88
2023-11-18T08:43:26,CLEMENCEAU,57
2023-11-18T08:43:26,CONDORCET,78
2023-11-18T08:43:26,DARCY,55
2023-11-18T08:43:26,DAUPHINE,100
2023-11-18T08:43:26,GRANGIER,73
2023-11-18T08:43:26,MALRAUX,-31
2023-11-18T08:43:26,MONGE,14
2023-11-18T08:43:26,SAINTE-ANNE,80
2023-11-18T08:43:26,TIVOLI,69
2023-11-18T08:43:26,TREMOUILLE,91
2023-11-18T09:15:57,CLEMENCEAU,60
2023-11-18T09:15:57,CONDORCET,88
2023-11-18T09:15:57,DARCY,60
2023-11-18T09:15:57,DAUPHINE,100
2023-11-18T09:15:57,GRANGIER,93
2023-11-18T09:15:57,MALRAUX,-31
2023-11-18T09:15:57,MONGE,15
2023-11-18T09:15:57,SAINTE-ANNE,87
2023-11-18T09:15:57,TIVOLI,68
2023-11-18T09:15:57,TREMOUILLE,90
2023-11-18T09:43:11,CLEMENCEAU,64
2023-11-18T09:43:11,CONDORCET,92
2023-11-18T09:43:11,DARCY,64
2023-11-18T09:43:11,DAUPHINE,100
2023-11-18T09:43:11,GRANGIER,98
2023-11-18T09:43:11,MALRAUX,-31
2023-11-18T09:43:11,MONGE,16
2023-11-18T09:43:11,SAINTE-ANNE,93
2023-11-18T09:43:11,TIVOLI,67
2023-11-18T09:43:11,TREMOUILLE,99
2023-11-18T10:16:21,CLEMENCEAU,68
2023-11-18T10:16:21,CONDORCET,97
2023-11-18T10:16:21,DARCY,70
2023-11-18T10:16:21,DAUPHINE,100
2023-11-18T10:16:21,GRANGIER,94
2023-11-18T10:16:21,MALRAUX,-32
2023-11-18T10:16:21,MONGE,20
2023-11-18T10:16:21,SAINTE-ANNE,97
2023-11-18T10:16:21,TIVOLI,68
2023-11-18T10:16:21,TREMOUILLE,96
2023-11-18T10:43:10,CLEMENCEAU,67
2023-11-18T10:43:10,CONDORCET,98
2023-11-18T10:43:10,DARCY,70
2023-11-18T10:43:10,DAUPHINE,100
2023-11-18T10:43:10,GRANGIER,96
2023-11-18T10:43:10,MALRAUX,-33
2023-11-18T10:43:10,MONGE,23
2023-11-18T10:43:10,SAINTE-ANNE,99
2023-11-18T10:43:10,TIVOLI,67
2023-11-18T10:43:10,TREMOUILLE,100
2023-11-18T11:14:44,CLEMENCEAU,65
2023-11-18T11:14:44,CONDORCET,100
2023-11-18T11:14:44,DARCY,95
2023-11-18T11:14:44,DAUPHINE,100
2023-11-18T11:14:44,GRANGIER,99
2023-11-18T11:14:44,MALRAUX,-33
2023-11-18T11:14:44,MONGE,26
2023-11-18T11:14:44,SAINTE-ANNE,97
2023-11-18T11:14:44,TIVOLI,69
2023-11-18T11:14:44,TREMOUILLE,99
2023-11-18T11:43:12,CLEMENCEAU,63
2023-11-18T11:43:12,CONDORCET,100
2023-11-18T11:43:12,DARCY,97
2023-11-18T11:43:12,DAUPHINE,100
2023-11-18T11:43:12,GRANGIER,96
2023-11-18T11:43:12,MALRAUX,-34
2023-11-18T11:43:12,MONGE,29
2023-11-18T11:43:12,SAINTE-ANNE,99
